sentence,labels
"The extra revenue that comes in , “ all it ’s doing is going to the overwhelmed homeless shelters , hospitals , and the police . ”",['NATIONAL_BUDGET']
"“ Proposition 19 is going to add to employers ’ burdens , ” Jennifer Shaw , an employment lawyer was quoted as saying , “ suggesting that it could make workplaces less safe , increase liability insurance costs and encourage worker lawsuits . ”",['OTHER']
""" We work with operators across the United States helping them navigate the complex regulatory environments around this industry , and helping them set up very professional , compliant operations . """,['DRUG_POLICY']
""" At the end of the day this is a product that can be regulated , and regulated well , as we ' ve demonstrated , "" Pabon said .",['DRUG_POLICY']
"Out of fear of eradication , cultivators are incentivized to accelerate production cycles in order to obtain the highest yield in the shortest period of time ; the pace and methods used by growers neglect measures to promote sustainability , exacerbating the environmental impact .",['OTHER']
"Ultimately , this practice leads to increased deforestation which contributes to a greater influx of greenhouse gases into the atmosphere .",['OTHER']
"Moreover , the aerial spraying of herbicides such as glyphosate used in eradication and control efforts have been shown to have negative effects on environmental and human health .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"For decades , the United States has attempted to clamp down on a plant with limited capacity to do harm and tremendous ability to do good , and the results have been disastrous .",['HARM']
"Without even realizing the plant had been outlawed several months prior , Popular Mechanics magazine published an article in 1938 entitled The New Billion-Dollar Crop anticipating the explosion of the hemp industry with the invention of machines to help process it .",['OTHER']
"As far back as 1938 , Popular Mechanics deemed it the "" new billion dollar crop "" , as over 25,000 products can be made from it .",['OTHER']
"People will be able to ( develop ) mini pot farms on their property worth tens of thousands of dollars , even over the objection of neighbors , or if they are close to schools .",['CHILD_AND_TEEN_SAFETY']
"How many lives are we willing to flush down the drain because a significant number of Americans tried pot a handful of times in their lives , got away with it and now feel guilty about it ?",['COMMUNITY/SOCIATAL_EFFECTS']
"The humorous stories about pot users having a horrible memory are not an urban legend that is simply put forward by everyone , from Hollywood films to treatment centers for addiction .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'ADDICTION']"
"5 ) The drug decimates many people ' s lives : Movies portray potheads as harmless , fun-loving people who spend their time giggling and munching Cheetos , but they do n't show these people when they ' re flunking out of school , losing their jobs , frustrated because they ca n't concentrate or losing the love of their lives because they just do n't want to be with a pot smoking loser anymore .",['HARM']
"This is despite the fact that potheads are almost universally recognized as unmotivated , low class , degenerate – and , yes , smelly failures .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"Pot heads barely have the energy to get off the couch to do anything . """,['HEALTH/PSYCHOLOGICAL_EFFECTS']
Pot slows down your reflexes and you are not aware of what the hell is going on .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"Pot smokers have better reaction to sugars , so they do n't put on fat .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The average smoker would not jeopardize their job getting ' too ' stoned , and many stoners become more ' aware ' when they are high .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
Regular users are hit with devastating lung problems as much as 20 years earlier than smokers .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"By their late 30s , chronic users face a greater risk of respiratory problems , such as bronchitis and periodontal disease .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
A 2012 study found that smoking a joint a day for seven years was not associated with adverse effects on pulmonary function .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"[ ... ] According to the National Institute on Drug Abuse , "" Studies show that someone who smokes five joints per week may be taking in as many cancer-causing chemicals as someone who smokes a full pack of cigarettes every day .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"Researchers at the University of Queensland in Australia , Carleton University in Canada , Boston City Hospital , and the University of Pittsburgh — including this study , and this one , and this one , and also this one — found that children born to mothers who smoke pot are subject to all sorts of additional health risks , ranging from low birth weight , worse academic performance in school , higher risk of depression , and greater behavioral problems in adolescence .","['CHILD_AND_TEEN_SAFETY', 'HEALTH/PSYCHOLOGICAL_EFFECTS']"
Just the fact that a pregnant woman could now smoke something else and deprive then her baby and her body of oxygen as a result of smoking is of a public health concern .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"Proponents cite studies such as that of 311 same sex twins , where only one twin smoked cannabis before age 17 , and where such early cannabis smokers were five times more likely than their twin to move on to harder drugs .",['GATEWAY_DRUG']
The punishment for selling recreational marijuana would be reduced from a maximum of four years in prison or jail to six months in jail and / or a $ 500 fine .,['DRUG_POLICY']
"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .",['DRUG_POLICY']
( + ) Legally approved for the medical treatment of Multiple Sclerosis .,['MEDICAL_MARIJUANA']
Botticelli made no mention of the long list of legal pharmaceutical drugs — many with dangerous side effects — that also advertise directly to consumers with cartoon characters .,['MEDICAL_MARIJUANA']
"I do n’t want to be associated with the fear-mongering “ This is your brain ; this is your brain on drugs ” commercials from last century , but their underlying message was essentially correct .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
I fear that the only message that will be sent by the hasty decision on mephedrone is that the drug laws deserve no respect .,['DRUG_POLICY']
Researchers say the plan is ‘ insane . ’,['OTHER']
"But , you can also bet that those same people will be complaining about all the junkies and welfare cases that will be created by the policy they endorsed .",['COMMUNITY/SOCIATAL_EFFECTS']
Polls show that more voters in legal states support their taxed and regulated systems than when the systems were first passed into law .,['DRUG_POLICY']
"Prior to Adelson ' s contribution , campaign finance records show the vast majority of funding in opposition to legalization came from the health care and alcohol industries .",['OTHER']
"As the recent black helicopter raids show , hundreds of thousands of taxpayer dollars are being wasted on enforcing unworkable laws on a substance that is less dangerous than alcohol .","['HARM', 'NATIONAL_BUDGET', 'LEGAL_DRUGS']"
"It ' s a vegetable , it ' s a gift from mother nature to heal and help us , yes it is abused but so is alcohol and prescription drugs !","['DRUG_ABUSE', 'LEGAL_DRUGS', 'MEDICAL_MARIJUANA']"
Patsy admits the one thing that does help is marijuana .,['MEDICAL_MARIJUANA']
McPheeters bristles at the potent smell of marijuana when she drives past some of the cultivation facilities .,['PERSONAL_FREEDOM']
"Maybe when you are on South Beach instead of a new tattoo parlor , you see a marijuana retail facility but I think by and large most people will see zero impact from this . ”",['ILLEGAL_TRADE']
"Do we move on from there to Crack , Heroin or Meth ?",['GATEWAY_DRUG']
( Opiates are better for treating short-term acute pain . ),['MEDICAL_MARIJUANA']
"Inflammatory pain - Cannabinoids seem to be more effective than opiates in treating long-term , chronic pain .",['MEDICAL_MARIJUANA']
"Anonymous says2013-05-28T02 : 41:12.043 Report Post Cannabinoids , including THC and Cannabidiol , promote the re-emergence of apoptosis so that tumors will stop dividing and die .",['MEDICAL_MARIJUANA']
"The endocannabinoid system influences our immune system , protects nerve cells from premature death , and influences mood , memory , appetite , sleep , sensation , and movement .",['MEDICAL_MARIJUANA']
"Even though you can not count it as a health benefit , it should be taken as a positive mental effect that spurs creativity in the brain and helps you find new ideas .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
Though it only lasts for 3-4 hours with more research and studying it could possibly help treat and prevent it all together along with Alzheimer ’s .,['MEDICAL_MARIJUANA']
Research found that as many as a tenth of users have developed dependence over time .,['ADDICTION']
Research suggests as many as 10 % of users will develop dependence over time .,['ADDICTION']
We are living in a country where young people everywhere are actively seeking out new and creative ways to self-medicate .,['MEDICAL_MARIJUANA']
"Sembler and his wife , Betty , are cofounders of the Drug Free America Foundation , a group that supports drug-testing students , opposes taking a harm-reduction approach to drug addiction , and claims that “ crude ” marijuana is not medicine .","['MEDICAL_MARIJUANA', 'ADDICTION']"
