sentence,labels
"In contrast to the simple supply and demand diagram , it was commonly found that teenagers withdrew from the labor force in response to the minimum wage , which produced the possibility of equal reductions in the supply as well as the demand for labor at a higher minimum wage and hence no impact on the unemployment rate .","['LOW-SKILLED', 'UN/EMPLOYMENT_RATE']"
Raising the minimum wage would increase school attendance and decrease high school drop-out rates .,['MOTIVATION/CHANCES']
Teens who live in poverty are twice as likely to miss three or more days of school per month compared to those who do not ; thus raising the minimum wage and lifting families out of poverty would mean children would miss fewer school days .,"['SOCIAL_JUSTICE/INJUSTICE', 'MOTIVATION/CHANCES']"
"She found that a 10 % increase in the minimum wage decreased the absolute teenage employment by 0.6 % , with no effect on the teen or young adult unemployment rates .",['UN/EMPLOYMENT_RATE']
"They analyzed employment trends for several categories of low-wage workers from 1990 to 2006 and found that increases in minimum wages had no negative effects on low-wage employment and successfully increased the income of workers in food services and retail employment , as well as the narrower category of workers in restaurants .",['UN/EMPLOYMENT_RATE']
"Krueger and Card observed that job growth in the fast food industry was similar in both states , and found "" no indication that the rise in the minimum wage reduced employment . """,['UN/EMPLOYMENT_RATE']
"Casey B. Mulligan , PhD , economics professor at the University of Chicago , stated that the teenage employment index fell sharply after the minimum wage increase of July 2009 ( a fall of about 8 % in three months , while the previous drop of 8 % took over a year ) : "" This suggests that the 2009 minimum-wage increase did significantly reduce teenage employment . """,['LOW-SKILLED']
"In 2008 , Hristos Doucouliagos and T.D. Stanley conducted a similar meta-analysis of 64 U.S. studies on disemployment effects and concluded that Card and Krueger ' s initial claim of publication bias is still correct .",['UN/EMPLOYMENT_RATE']
""" If correct , the minimum wage could be doubled and cause only a 1 percent decrease in teenage employment , "" they wrote .",['LOW-SKILLED']
Those shrieking about rising unemployment in Seattle after the first phase-in of wage hikes were actually looking at a routine seasonal variation .,['UN/EMPLOYMENT_RATE']
They commonly estimate that a 10 percent wage hike will reduce teen employment by somewhere around 1 to 3 percent .,['LOW-SKILLED']
"For more than 75 years , real GDP per capita has steadily increased , even when the minimum wage has been raised .",['ECONOMIC_IMPACT']
"Costco ’s CEO , by the way , supports President Obama ’s effort to raise the minimum wage to $ 10.10 an hour .",['OTHER']
Even some cities are raising their minimum wage .,['OTHER']
Increasing the minimum wage would increase worker productivity and reduce employee turnover .,"['TURNOVER', 'MOTIVATION/CHANCES']"
"In 2014 , supporters of minimum wage cited news organizations who reported the state with the highest minimum-wage garnered more job creation than the rest of the United States .",['UN/EMPLOYMENT_RATE']
"Minimum wage increases shrink the gap between low-wage and higher-paid workers , lessening income inequality , both within individual businesses and in the larger economy .",['SOCIAL_JUSTICE/INJUSTICE']
Researchers at the White House Council of Economic Advisors ( CEA ) found that an increase to $ 10.10 an hour would raise wages for 28 million Americans – about nine million of those due to the ripple effect .,['ECONOMIC_IMPACT']
"The recent Congressional Budget Office report on the minimum wage estimates that an increase to $ 10.10 per hour would boost the weekly earnings of 16.5 million low-wage workers and bring 900,000 people above the poverty line .",['SOCIAL_JUSTICE/INJUSTICE']
Raising the federal minimum wage is an important part of strengthening the economy .,['ECONOMIC_IMPACT']
"** That said , it ' s also possible that increasing the minimum wage would boost wages among working families with a small or possibly non-existent cost to overall employment .",['UN/EMPLOYMENT_RATE']
"Not true : While the federal minimum wage was only $ 3.35 per hour in 1981 and is currently $ 7.25 per hour in real dollars , when adjusted for inflation , the current federal minimum wage would need to be more than $ 8 per hour to equal its buying power of the early 1980s and more nearly $ 11 per hour to equal its buying power of the late 1960s .",['SOCIAL_JUSTICE/INJUSTICE']
"Angela Merkel ’s new government has signalled its support for a new national minimum wage , and on January 16th George Osborne , Britain ’s chancellor , backed an above-inflation rise in the minimum wage .",['OTHER']
"Alabama , Louisiana , Mississippi , South Carolina and Tennessee have no state minimum wage , relying solely on the federal minimum wage for workers who are covered by the Fair Labor Standards Act .",['OTHER']
"After the address , the White House put together an interactive web page detailing how raising the minimum wage would positively impact people across America .",['OTHER']
"In fact , a recent study by the Federal Reserve Bank of Chicago concluded that , following an increase in the minimum wage , spending by households with at least one minimum-wage worker increased by $ 700 per quarter .",['ECONOMIC_IMPACT']
"In such a situation , a minimum wage can not only make workers better off but can also lead to more efficient levels of production and employment .","['COMPETITION/BUSINESS_CHALLENGES', 'MOTIVATION/CHANCES']"
"Sanderson said a minimum wage of $ 10.10 per hour might not only attract more qualified workers who would block out less-skilled candidates , it could lure young people out of high school and into jobs that — while low-paying — would be more appealing than ones at the current $ 7.25 per hour .",['MOTIVATION/CHANCES']
"While the estimates of how much the minimum wage should be increased vary , many economists agree that if it had kept pace with rising productivity and incomes , it would be higher than the current $ 7.25 an hour .",['SOCIAL_JUSTICE/INJUSTICE']
"In 2014 , supporters of minimum wage cited a study that found that job creation within the United States is faster in states that raised their minimum wages .",['UN/EMPLOYMENT_RATE']
The federal minimum wage is currently $ 7.25 per hour and has n't been raised since 2009 .,['OTHER']
"The Center for American Progress reported in 2014 that raising the federal minimum wage by 6 % to $ 10.10 would reduce spending on the Supplemental Nutrition Assistance Program ( SNAP , formerly known as food stamps ) by 6 % or $ 4.6 billion .",['WELFARE']
"Because the cost of living is always rising , the value of a new minimum wage begins to fall from the moment it is set .",['SOCIAL_JUSTICE/INJUSTICE']
A minimum wage hike will only help to foster more inflation .,['PRICES']
"With the rising cost of living , those who get a minimum wage increase are more likely to get a feeling of financial security ( at least to some degree ) .",['SOCIAL_JUSTICE/INJUSTICE']
"In fact , a June 2014 survey found that more than 3 out of 5 small business owners support increasing the minimum wag e to $ 10.10 .",['OTHER']
What is generally agreed upon by all parties is that the number of individuals relying on the minimum wage in the United States is less than 5 % .,['OTHER']
"The minimum wage in 1968 was $ 1.60 , which is equivalent to $ 11.16 in Jan. 2016 dollars and which is 53.9 % higher than today ' s $ 7.25 federal minimum wage .",['SOCIAL_JUSTICE/INJUSTICE']
Many supporters of minimum wage say that it increases the standard of living and keeps people out of poverty .,['SOCIAL_JUSTICE/INJUSTICE']
Governments are increasingly responding by boosting minimum wage-rates .,['OTHER']
"“ A minimum wage increase at the federal level will help even out the playing field a little bit , ” she said .",['OTHER']
"Increasing the minimum wage would have a ripple effect , raising the incomes of people who make slightly above the minimum wage .",['ECONOMIC_IMPACT']
And President Obama threw his support behind a bill that would increase the federal minimum to $ 10.10 an hour and require it to rise with the cost of living .,['SOCIAL_JUSTICE/INJUSTICE']
