sentence,labels
"Also , in contrast with Campos-Duffy ’s fabricated statistic , 98 percent of women who see the images from a mandatory ultrasound go through with their abortion , meaning they know their own minds .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Have you ever seen a picture of a 20-week abortion ?,['OTHER']
I met with Doctor Tiller many years ago and he showed me the pictures of the fetuses that he had aborted and it was not pretty .,['FETAL/NEWBORN_RIGHTS']
"In a sonogram the fetus is the subject , the woman is the background ; the case for its personhood is made by turning her into gray-and-white wallpaper .","['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
A woman is more than a womb .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
What is growing in the womb of the woman is alive .,['FETAL/NEWBORN_RIGHTS']
"If it ' s growing , is n't it alive ?",['FETAL/NEWBORN_RIGHTS']
Even one-celled creatures are alive .,['FETAL/NEWBORN_RIGHTS']
Objection : A cell in the body has human DNA and is alive and it ' s okay to kill it .,['FETAL/NEWBORN_RIGHTS']
"Though it is true that a cell in the human body has DNA and is alive , a cell ( muscle cell , skin cell , etc . ) has the nature of being only what it is -- not a human .",['FETAL/NEWBORN_RIGHTS']
"In other words , all humans are human , whether embryonic , fetal , infantile , young , mature , old , or dying .",['FETAL/NEWBORN_RIGHTS']
"They are humans because of their nature , their essence , not because of physical abilities or disabilities .",['FETAL/NEWBORN_RIGHTS']
"Humans are humans not because they have feet , hands , walk vertically , and speak , etc .",['FETAL/NEWBORN_RIGHTS']
A person born without arms and legs is still human .,['FETAL/NEWBORN_RIGHTS']
"If you say no because it will become a human , then you admit that it has human nature and is alive .",['FETAL/NEWBORN_RIGHTS']
"It is the product of human DNA ; therefore , its nature , its essence , is undeniably human .",['FETAL/NEWBORN_RIGHTS']
"All humans have the human essence and , therefore , are essentially equal .",['FETAL/NEWBORN_RIGHTS']
Even imperfect human being have the right to live .,"['FETAL/NEWBORN_RIGHTS', 'FETAL_DEFECTS/DISABILITIES']"
Traditional common sense and morality say all humans are persons and have rights .,['FETAL/NEWBORN_RIGHTS']
"The argument concludes that therefore , it is only sentiment or tradition ( the two are often confused , as if nothing rational could be passed down by tradition ) that assigns rights to all members of our own species .",['MORAL/ETHICAL_VALUES']
A common way to state this philosophy is the claim that membership in a biological species confers no rights .,['FETAL/NEWBORN_RIGHTS']
The scientific premise is that the life of the individual member of every animal species begins at conception .,['FETAL/NEWBORN_RIGHTS']
"Undisputed science , from a host of sources , states that life begins at conception .",['FETAL/NEWBORN_RIGHTS']
"Life is life , whether it s outside the womb or not .",['FETAL/NEWBORN_RIGHTS']
But a life is a life .,['FETAL/NEWBORN_RIGHTS']
"While “ personhood ” is an abstract argument , “ life ” is not .",['FETAL/NEWBORN_RIGHTS']
"The strongest reasoned pro-life argument might be that human life is so unimaginably precious , and so easy to treat with indifference or contempt , that anything that interferes with it or cheapens its value is wrong .",['FETAL/NEWBORN_RIGHTS']
"For instance , if a pacifist pro-life person said , “ Abortion is wrong because it is always wrong to take any human life , ” then that person would be forced to oppose even killing in self-defense or defense of others .",['FETAL/NEWBORN_RIGHTS']
Those who are prolife should think twice about judging people who choose to abort .,['OTHER']
"Also , let ' s not forget that there are two parents of every aborted child .",['OTHER']
"In the United States , black children are aborted at nearly four times the rate as white children and Hispanic children do n't fare much better .",['OTHER']
"In New York City in 2012 , more black babies were aborted ( 31,328 ) than had live births ( 24,758 ) .",['OTHER']
"Black women have suffered and died from botched , illegal abortion .",['ILLEGAL_ABORTIONS']
Blacks are against abortion because they believe abortion is an instrument of genocide .,['FETAL/NEWBORN_RIGHTS']
To quote two black men : Dr. Kenneth Edelin : “ I know what genocide is — and it is n’t doing legal abortions .,['FETAL/NEWBORN_RIGHTS']
"Carl T. Rowan : “ ( Black ) women know that , as long as someone else does not force an abortion on them , it is not genocide . ”","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Whatever the intent of the abortion industry may be , by functional standards , abortion is a racist institution .",['ABORTION_INDUSTRY']
Selective abortion based on genetic abnormalities ( eugenic termination ) is overt discrimination .,"['MORAL/ETHICAL_VALUES', 'FETAL_DEFECTS/DISABILITIES']"
"Why then should we restrict a woman ’s right to choose to terminate a pregnancy when it is the same as her right to choose what school to go to , what medical procedure to undertake , what profession to pursue , or what opinions to express ?","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"The 7-2 decision stated that the Constitution gives "" a guarantee of certain areas or zones of privacy , "" and that "" This right of privacy ... is broad enough to encompass a woman ' s decision whether or not to terminate her pregnancy .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"The Supreme Court , in 1976 , reaffirmed that the right of privacy allows women to be free of governmental interference in decisions about childbearing .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"The constitutional right of privacy has been interpreted repeatedly to include matters of marriage , family and sex , specifically “ the right to be free from unwarranted governmental intrusion into matters so fundamentally affecting a person as the decision whether to bear or beget a child . ”","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"( "" Privacy "" is not in the text of the Constitution either . )","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
This conception of the right to privacy is operant in all countries which have adopted English common law through Acts of Reception .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
The procedure was legalized by determining that it fell under an implied right to privacy found within the Fourteenth Amendment .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"The 14th Amendment has given rise to the doctrine of Substantive due process , which is said to guarantee various privacy rights , including the right to bodily integrity .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"This provision guarantees the right to freedom from arbitrary government interference , as well as due process of law .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
It is unconscionable that government would facilitate the taking of innocent life .,['FETAL/NEWBORN_RIGHTS']
"Anyone who understands the biblical role of government and deals honestly with the Bible ' s portrayal of human life ( inside and outside the womb ) should recognize that biblically speaking , the government must protect innocent human life .","['MORAL/ETHICAL_VALUES', 'FETAL/NEWBORN_RIGHTS']"
"This is a lie and completely ignores the fact that there are a multitude of ministries and organizations who are willing , ready and able to provide assistance to them and their baby .",['CONSEQUENCES_OF_CHILDBIRTH']
Willing parents are waiting for babies .,['ADOPTION']
"Well , to me , even if I was n't ready , I still would have tried to be the best parent that I was to that child .",['CONSEQUENCES_OF_CHILDBIRTH']
The mother very much wanted the baby .,['OTHER']
The woman carrying the child must decide what to do .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"If the woman has health risks , the child must suffer through the pain .",['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
"All the risks she faces are multiplied a hundred fold , and the child must face them as well .",['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
Giving birth certainly carries its own set of risk factors .,['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
Not all women are given the gift of complication free pregnancies .,['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
RTL trivializes motherhood and childbirth by dismissing pregnancy as a mere inconvenience .,"['CONSEQUENCES_OF_CHILDBIRTH', 'HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']"
RTL ignores or belittles the needs of the woman and the conflict she endures in making her decision .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"RTL visual materials are usually grossly enlarged , undocumented and mislabeled .",['OTHER']
The type of wrongness appealed to here is presumptive or prima facie wrongness : it may be overridden in exceptional circumstances .,['OTHER']
"It can not be rejected simply because it is morally wrong , instead it must be viewed as an option that mitigates circumstantial risks , preserves life , and provides a humane way to end guaranteed suffering .",['MORAL/ETHICAL_VALUES']
"While the decision will always be difficult , the decision is not ours to make , and as such we have no right to deny someone his or her own choice .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"But some choices are wrong , like killing innocent human beings simply because they are in the way and can not defend themselves . 1 No , we should n’t be allowed to choose that .",['FETAL/NEWBORN_RIGHTS']
"It is not a question of morality , it is a question of standing by a person ’s inherent right to choose , their right to life and safety , and even to their right to choose a humane death for a loved one .","['MORAL/ETHICAL_VALUES', 'HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Moral philosophy recognizes a difference between killing the child as a means to an end , and having the child ' s death being a tragic if foreseen side effect of a treatment to save the mother ' s life .","['MORAL/ETHICAL_VALUES', 'FETAL/NEWBORN_RIGHTS', 'HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']"
"And if we accept that a mother can kill even her own child , how can we tell other people not to kill one another ?",['FETAL/NEWBORN_RIGHTS']
"Image copyright @ MadameClaudine1 Image caption ' If we agree that a mother can even kill her own child , how can we tell other people that they should n't kill each other ? '",['FETAL/NEWBORN_RIGHTS']
"Where , then , does the mother get the right to kill the human within her ?",['FETAL/NEWBORN_RIGHTS']
"But nevertheless , it is still apart of the mother , and is her body .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"As it is attached by the placenta and umbilical cord , its health is dependent on her health , and can not be regarded as a separate entity as it can not exist outside her womb .",['FETAL/NEWBORN_RIGHTS']
"However , it is suspect to consider a normally functioning placenta a "" diseased organ "" , and I suspect many Catholic ethicists would disagree with the analysis given in the linked article .",['MORAL/ETHICAL_VALUES']
